FLIGHT_ID,FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
209832,209832,2,6,5,42.0,7.0,1448,1,2015
209833,209833,2,28,6,35.0,17.0,1671,1,2015
209834,209834,2,28,6,-6.0,8.0,353,0,2015
209835,209835,2,4,3,-1.0,10.0,1797,0,2015
209836,209836,2,3,2,-3.0,9.0,327,0,2015
209837,209837,2,19,4,-4.0,12.0,408,0,2015
209838,209838,2,13,5,-9.0,11.0,946,0,2015
209839,209839,2,28,6,13.0,29.0,403,1,2015
209840,209840,2,26,4,-14.0,10.0,562,0,2015
209841,209841,2,13,5,54.0,15.0,616,1,2015
209842,209842,2,6,5,0.0,15.0,1849,0,2015
209843,209843,2,9,1,-3.0,25.0,1947,0,2015
209844,209844,2,3,2,3.0,10.0,1009,0,2015
209845,209845,2,16,1,-9.0,9.0,100,0,2015
209846,209846,2,20,5,-1.0,22.0,160,1,2015
209847,209847,2,4,3,0.0,41.0,528,0,2015
209848,209848,2,20,5,18.0,53.0,331,1,2015
209849,209849,2,20,5,1.0,11.0,444,0,2015
209850,209850,2,19,4,3.0,10.0,325,1,2015
209851,209851,2,3,2,45.0,17.0,460,1,2015
209852,209852,2,10,2,76.0,38.0,1185,1,2015
209853,209853,2,20,5,-2.0,11.0,369,0,2015
209854,209854,2,25,3,-1.0,11.0,929,0,2015
209855,209855,2,28,6,0.0,15.0,843,0,2015
209856,209856,2,11,3,-2.0,18.0,944,0,2015
209857,209857,2,13,5,204.0,39.0,589,1,2015
209858,209858,2,24,2,178.0,30.0,235,1,2015
209859,209859,2,10,2,-3.0,51.0,1096,0,2015
209860,209860,2,19,4,-4.0,12.0,1136,0,2015
209861,209861,2,9,1,29.0,20.0,718,1,2015
209862,209862,2,3,2,54.0,14.0,787,1,2015
209863,209863,2,21,6,34.0,9.0,882,1,2015
209864,209864,2,3,2,0.0,38.0,488,0,2015
209865,209865,2,9,1,-1.0,13.0,1197,0,2015
209866,209866,2,3,2,-4.0,13.0,160,0,2015
209867,209867,2,14,6,-4.0,6.0,393,0,2015
209868,209868,2,13,5,-5.0,13.0,1095,0,2015
209869,209869,2,8,7,-6.0,10.0,387,0,2015
209870,209870,2,26,4,53.0,12.0,1464,1,2015
209871,209871,2,12,4,0.0,10.0,120,0,2015
209872,209872,2,25,3,80.0,29.0,1464,1,2015
209873,209873,2,5,4,-10.0,11.0,2176,0,2015
209874,209874,2,13,5,-2.0,13.0,223,0,2015
209875,209875,2,2,1,-8.0,15.0,411,0,2015
209876,209876,2,6,5,2.0,17.0,1379,0,2015
209877,209877,2,27,5,18.0,14.0,920,0,2015
209878,209878,2,26,4,-3.0,8.0,337,0,2015
209879,209879,2,14,6,0.0,8.0,697,0,2015
209880,209880,2,28,6,49.0,35.0,1464,1,2015
209881,209881,2,12,4,-12.0,34.0,487,0,2015
209882,209882,2,28,6,70.0,8.0,1368,1,2015
209883,209883,2,20,5,63.0,13.0,1558,1,2015
209884,209884,2,23,1,57.0,8.0,909,1,2015
209885,209885,2,19,4,-4.0,10.0,323,0,2015
209886,209886,2,24,2,7.0,47.0,1061,1,2015
209887,209887,2,13,5,73.0,11.0,469,1,2015
209888,209888,2,27,5,23.0,11.0,1491,1,2015
209889,209889,2,10,2,7.0,19.0,2338,0,2015
209890,209890,2,10,2,-3.0,11.0,973,0,2015
209891,209891,2,7,6,19.0,11.0,451,1,2015
209892,209892,2,5,4,-3.0,20.0,1598,0,2015
209893,209893,2,24,2,-4.0,8.0,391,0,2015
209894,209894,2,10,2,-2.0,5.0,304,0,2015
209895,209895,2,28,6,-1.0,11.0,599,0,2015
209896,209896,2,10,2,-2.0,17.0,721,0,2015
209897,209897,2,4,3,1.0,37.0,1737,1,2015
209898,209898,2,24,2,5.0,9.0,265,1,2015
209899,209899,2,21,6,3.0,12.0,605,0,2015
209900,209900,2,17,2,16.0,14.0,868,0,2015
209901,209901,2,4,3,-2.0,11.0,460,0,2015
209902,209902,2,4,3,-7.0,13.0,297,0,2015
209903,209903,2,16,1,-1.0,15.0,1514,0,2015
209904,209904,2,25,3,6.0,14.0,1846,0,2015
209905,209905,2,23,1,-6.0,19.0,678,0,2015
209906,209906,2,10,2,-6.0,13.0,1747,0,2015
209907,209907,2,11,3,-10.0,14.0,861,0,2015
209908,209908,2,19,4,-1.0,8.0,405,0,2015
209909,209909,2,1,7,-9.0,9.0,719,0,2015
209910,209910,2,18,3,-1.0,11.0,507,0,2015
209911,209911,2,15,7,102.0,7.0,1500,1,2015
209912,209912,2,22,7,-2.0,6.0,192,0,2015
209913,209913,2,4,3,-6.0,14.0,1865,0,2015
209914,209914,2,20,5,-4.0,20.0,594,0,2015
209915,209915,2,25,3,-5.0,10.0,986,0,2015
209916,209916,2,4,3,7.0,15.0,986,0,2015
209917,209917,2,3,2,-7.0,13.0,426,0,2015
209918,209918,2,3,2,70.0,28.0,413,1,2015
209919,209919,2,15,7,-11.0,10.0,451,0,2015
209920,209920,2,7,6,-4.0,9.0,1045,0,2015
209921,209921,2,18,3,3.0,10.0,854,0,2015
209922,209922,2,16,1,18.0,24.0,846,0,2015
209923,209923,2,3,2,-6.0,15.0,680,0,2015
209924,209924,2,18,3,70.0,6.0,277,1,2015
209925,209925,2,24,2,-6.0,21.0,463,0,2015
209926,209926,2,24,2,5.0,9.0,965,0,2015
209927,209927,2,13,5,18.0,12.0,425,1,2015
209928,209928,2,10,2,-3.0,8.0,829,0,2015
209929,209929,2,5,4,-6.0,33.0,761,0,2015
209930,209930,2,28,6,78.0,42.0,1242,1,2015
209931,209931,2,26,4,-11.0,18.0,391,0,2015
209932,209932,2,20,5,2.0,18.0,236,0,2015
209933,209933,2,10,2,-2.0,15.0,2075,0,2015
209934,209934,2,25,3,19.0,17.0,1956,0,2015
209935,209935,2,11,3,-4.0,13.0,1242,0,2015
209936,209936,2,19,4,0.0,15.0,2158,0,2015
209937,209937,2,11,3,-2.0,12.0,414,0,2015
209938,209938,2,11,3,21.0,34.0,280,1,2015
209939,209939,2,3,2,59.0,8.0,990,1,2015
209940,209940,2,20,5,-2.0,25.0,299,0,2015
209941,209941,2,24,2,28.0,9.0,903,0,2015
209942,209942,2,25,3,-4.0,21.0,728,0,2015
209943,209943,2,2,1,59.0,18.0,534,1,2015
209944,209944,2,13,5,0.0,27.0,338,0,2015
209945,209945,2,4,3,-4.0,8.0,1131,0,2015
209946,209946,2,12,4,-4.0,14.0,1431,0,2015
209947,209947,2,22,7,5.0,14.0,528,1,2015
209948,209948,2,26,4,5.0,79.0,251,1,2015
209949,209949,2,22,7,10.0,54.0,1249,1,2015
209950,209950,2,3,2,-4.0,15.0,350,0,2015
209951,209951,2,8,7,15.0,9.0,446,1,2015
209952,209952,2,27,5,23.0,41.0,1372,1,2015
209953,209953,2,17,2,-5.0,12.0,432,0,2015
209954,209954,2,25,3,29.0,14.0,264,1,2015
209955,209955,2,21,6,-10.0,6.0,102,0,2015
209956,209956,2,16,1,-2.0,13.0,1535,0,2015
209957,209957,2,9,1,-4.0,8.0,325,0,2015
209958,209958,2,12,4,0.0,27.0,552,0,2015
209959,209959,2,4,3,16.0,16.0,109,1,2015
209960,209960,2,18,3,8.0,13.0,1046,0,2015
209961,209961,2,6,5,5.0,12.0,484,0,2015
209962,209962,2,24,2,-3.0,18.0,255,0,2015
209963,209963,2,25,3,80.0,19.0,1045,1,2015
209964,209964,2,24,2,232.0,8.0,696,1,2015
209965,209965,2,15,7,-7.0,16.0,156,0,2015
209966,209966,2,25,3,2.0,21.0,2704,0,2015
209967,209967,2,12,4,-4.0,27.0,130,0,2015
209968,209968,2,15,7,21.0,9.0,1330,0,2015
209969,209969,2,6,5,-6.0,6.0,306,0,2015
209970,209970,2,23,1,116.0,11.0,405,1,2015
209971,209971,2,18,3,8.0,16.0,438,0,2015
209972,209972,2,8,7,-6.0,13.0,1068,0,2015
209973,209973,2,4,3,-7.0,9.0,144,0,2015
209974,209974,2,4,3,-2.0,9.0,407,0,2015
209975,209975,2,12,4,160.0,15.0,871,1,2015
209976,209976,2,8,7,8.0,8.0,268,0,2015
209977,209977,2,1,7,2.0,13.0,1754,0,2015
209978,209978,2,22,7,21.0,13.0,738,1,2015
209979,209979,2,18,3,-5.0,26.0,641,0,2015
209980,209980,2,11,3,11.0,11.0,1035,0,2015
209981,209981,2,10,2,1.0,24.0,642,0,2015
209982,209982,2,16,1,72.0,8.0,342,1,2015
209983,209983,2,17,2,1.0,9.0,358,0,2015
209984,209984,2,9,1,11.0,57.0,1598,1,2015
209985,209985,2,18,3,24.0,11.0,350,1,2015
209986,209986,2,21,6,-6.0,16.0,937,0,2015
209987,209987,2,4,3,71.0,13.0,1139,1,2015
209988,209988,2,7,6,-6.0,16.0,280,0,2015
209989,209989,2,18,3,-2.0,15.0,222,0,2015
209990,209990,2,20,5,-2.0,8.0,283,0,2015
209991,209991,2,11,3,-1.0,14.0,106,0,2015
209992,209992,2,3,2,-7.0,11.0,399,0,2015
209993,209993,2,5,4,-5.0,16.0,621,0,2015
209994,209994,2,12,4,69.0,10.0,759,1,2015
209995,209995,2,3,2,12.0,21.0,255,1,2015
209996,209996,2,7,6,-5.0,7.0,208,0,2015
209997,209997,2,16,1,13.0,10.0,1521,1,2015
209998,209998,2,3,2,-11.0,14.0,403,0,2015
209999,209999,2,3,2,0.0,21.0,546,0,2015
210000,210000,2,5,4,-3.0,24.0,1194,1,2015
210001,210001,2,4,3,-7.0,12.0,2454,0,2015
210002,210002,2,15,7,274.0,11.0,892,1,2015
210003,210003,2,6,5,-6.0,23.0,1197,0,2015
210004,210004,2,11,3,-4.0,10.0,479,0,2015
210005,210005,2,12,4,22.0,20.0,531,1,2015
210006,210006,2,4,3,28.0,14.0,507,1,2015
210007,210007,2,24,2,-3.0,15.0,1188,0,2015
210008,210008,2,20,5,74.0,15.0,967,1,2015
210009,210009,2,22,7,8.0,16.0,452,1,2015
210010,210010,2,2,1,-5.0,9.0,414,0,2015
210011,210011,2,8,7,-3.0,24.0,327,0,2015
210012,210012,2,22,7,25.0,31.0,680,1,2015
210013,210013,2,12,4,8.0,11.0,892,0,2015
210014,210014,2,21,6,6.0,11.0,1107,0,2015
210015,210015,2,14,6,0.0,14.0,1448,0,2015
210016,210016,2,17,2,43.0,8.0,215,1,2015
210017,210017,2,12,4,-11.0,18.0,309,0,2015
210018,210018,2,3,2,-7.0,18.0,563,0,2015
210019,210019,2,9,1,6.0,16.0,657,1,2015
210020,210020,2,11,3,15.0,10.0,577,0,2015
210021,210021,2,11,3,1.0,7.0,604,0,2015
210022,210022,2,15,7,43.0,12.0,404,1,2015
210023,210023,2,19,4,-8.0,14.0,529,0,2015
210024,210024,2,19,4,-6.0,15.0,678,0,2015
210025,210025,2,27,5,-5.0,22.0,936,0,2015
210026,210026,2,8,7,-1.0,9.0,758,0,2015
210027,210027,2,1,7,-4.0,26.0,1723,1,2015
210028,210028,2,9,1,-2.0,14.0,918,0,2015
210029,210029,2,19,4,9.0,18.0,867,0,2015
210030,210030,2,12,4,29.0,16.0,1979,0,2015
210031,210031,2,25,3,4.0,22.0,1476,0,2015
210032,210032,2,4,3,36.0,16.0,196,1,2015
210033,210033,2,28,6,-10.0,15.0,867,0,2015
210034,210034,2,17,2,3.0,28.0,589,1,2015
210035,210035,2,23,1,-5.0,21.0,480,0,2015
210036,210036,2,24,2,-6.0,10.0,251,0,2015
210037,210037,2,2,1,14.0,8.0,759,0,2015
210038,210038,2,24,2,-4.0,22.0,761,0,2015
210039,210039,2,15,7,-4.0,14.0,759,0,2015
210040,210040,2,16,1,-1.0,13.0,1598,0,2015
210041,210041,2,10,2,8.0,24.0,809,0,2015
210042,210042,2,8,7,-6.0,14.0,761,0,2015
210043,210043,2,18,3,69.0,25.0,547,1,2015
210044,210044,2,25,3,-1.0,6.0,201,1,2015
210045,210045,2,16,1,23.0,8.0,1020,1,2015
210046,210046,2,6,5,-5.0,35.0,714,0,2015
210047,210047,2,1,7,2.0,9.0,410,0,2015
210048,210048,2,24,2,-3.0,17.0,2677,0,2015
210049,210049,2,21,6,-5.0,12.0,978,0,2015
210050,210050,2,6,5,-7.0,25.0,2556,1,2015
210051,210051,2,11,3,-2.0,16.0,137,0,2015
210052,210052,2,16,1,-4.0,35.0,216,1,2015
210053,210053,2,7,6,4.0,6.0,306,0,2015
210054,210054,2,19,4,106.0,16.0,1012,1,2015
210055,210055,2,25,3,3.0,13.0,1023,0,2015
210056,210056,2,2,1,-5.0,13.0,247,0,2015
210057,210057,2,16,1,-1.0,13.0,689,0,2015
210058,210058,2,15,7,-5.0,22.0,1522,0,2015
210059,210059,2,11,3,-2.0,17.0,1310,0,2015
210060,210060,2,6,5,-3.0,40.0,502,0,2015
210061,210061,2,18,3,-10.0,21.0,638,0,2015
210062,210062,2,12,4,-9.0,16.0,846,0,2015
210063,210063,2,3,2,-10.0,13.0,403,0,2015
210064,210064,2,6,5,42.0,4.0,399,1,2015
210065,210065,2,17,2,-4.0,7.0,455,0,2015
210066,210066,2,7,6,-8.0,13.0,197,0,2015
210067,210067,2,18,3,13.0,13.0,395,0,2015
210068,210068,2,8,7,20.0,12.0,1009,0,2015
210069,210069,2,9,1,-5.0,32.0,432,0,2015
210070,210070,2,13,5,0.0,21.0,399,0,2015
210071,210071,2,9,1,-7.0,21.0,919,0,2015
210072,210072,2,21,6,0.0,28.0,927,0,2015
210073,210073,2,15,7,16.0,24.0,1838,0,2015
210074,210074,2,12,4,-2.0,15.0,642,0,2015
210075,210075,2,5,4,-7.0,16.0,448,0,2015
210076,210076,2,2,1,19.0,50.0,337,1,2015
210077,210077,2,2,1,22.0,18.0,1197,1,2015
210078,210078,2,22,7,7.0,25.0,2454,1,2015
210079,210079,2,27,5,-1.0,9.0,829,0,2015
210080,210080,2,25,3,24.0,21.0,1065,1,2015
210081,210081,2,12,4,-6.0,22.0,1723,1,2015
210082,210082,2,23,1,45.0,12.0,1069,1,2015
210083,210083,2,20,5,6.0,11.0,1464,0,2015
210084,210084,2,1,7,21.0,8.0,239,1,2015
210085,210085,2,6,5,0.0,21.0,950,0,2015
210086,210086,2,14,6,89.0,18.0,1452,1,2015
210087,210087,2,7,6,109.0,9.0,1482,1,2015
210088,210088,2,24,2,62.0,30.0,359,1,2015
210089,210089,2,23,1,11.0,11.0,946,0,2015
210090,210090,2,10,2,47.0,11.0,446,1,2015
210091,210091,2,6,5,-5.0,9.0,399,0,2015
210092,210092,2,5,4,17.0,9.0,917,1,2015
210093,210093,2,13,5,36.0,39.0,594,1,2015
210094,210094,2,11,3,-4.0,12.0,251,0,2015
210095,210095,2,11,3,-6.0,78.0,1149,1,2015
210096,210096,2,25,3,16.0,11.0,1504,0,2015
210097,210097,2,20,5,-3.0,13.0,1345,0,2015
210098,210098,2,5,4,-15.0,12.0,2378,0,2015
210099,210099,2,4,3,-4.0,8.0,721,0,2015
210100,210100,2,28,6,-5.0,10.0,226,0,2015
210101,210101,2,26,4,-4.0,11.0,1005,1,2015
210102,210102,2,13,5,27.0,17.0,404,1,2015
210103,210103,2,28,6,-3.0,16.0,2139,0,2015
210104,210104,2,8,7,-9.0,11.0,546,0,2015
210105,210105,2,17,2,1.0,11.0,1237,0,2015
210106,210106,2,27,5,18.0,22.0,1121,1,2015
210107,210107,2,24,2,0.0,11.0,257,0,2015
210108,210108,2,17,2,-6.0,16.0,1448,0,2015
210109,210109,2,4,3,-5.0,15.0,594,0,2015
210110,210110,2,23,1,10.0,11.0,587,0,2015
210111,210111,2,6,5,-5.0,11.0,253,0,2015
210112,210112,2,22,7,81.0,40.0,2465,1,2015
210113,210113,2,10,2,-6.0,17.0,216,0,2015
210114,210114,2,11,3,3.0,9.0,787,0,2015
210115,210115,2,5,4,9.0,6.0,587,0,2015
210116,210116,2,27,5,-4.0,22.0,98,0,2015
210117,210117,2,28,6,4.0,17.0,1589,0,2015
210118,210118,2,5,4,-1.0,17.0,331,0,2015
210119,210119,2,13,5,0.0,10.0,2688,0,2015
210120,210120,2,19,4,2.0,11.0,198,0,2015
210121,210121,2,15,7,30.0,36.0,2704,1,2015
210122,210122,2,28,6,7.0,33.0,1044,1,2015
210123,210123,2,12,4,-4.0,15.0,223,0,2015
210124,210124,2,16,1,-6.0,23.0,1303,1,2015
210125,210125,2,10,2,12.0,41.0,925,1,2015
210126,210126,2,13,5,2.0,9.0,1476,0,2015
210127,210127,2,6,5,-4.0,8.0,484,0,2015
210128,210128,2,13,5,-1.0,9.0,601,0,2015
210129,210129,2,18,3,9.0,12.0,1121,0,2015
210130,210130,2,9,1,-3.0,14.0,973,0,2015
210131,210131,2,5,4,-7.0,9.0,100,0,2015
210132,210132,2,13,5,21.0,34.0,413,1,2015
210133,210133,2,5,4,-2.0,25.0,236,1,2015
210134,210134,2,2,1,20.0,13.0,867,1,2015
210135,210135,2,23,1,-5.0,8.0,802,0,2015
210136,210136,2,11,3,-5.0,14.0,967,0,2015
210137,210137,2,1,7,73.0,15.0,297,1,2015
210138,210138,2,25,3,-4.0,11.0,342,0,2015
210139,210139,2,26,4,-5.0,35.0,1635,1,2015
210140,210140,2,17,2,49.0,18.0,1337,1,2015
210141,210141,2,25,3,1.0,10.0,516,0,2015
210142,210142,2,18,3,-6.0,15.0,1744,0,2015
210143,210143,2,26,4,75.0,10.0,588,1,2015
210144,210144,2,20,5,3.0,12.0,402,0,2015
210145,210145,2,5,4,9.0,10.0,250,0,2015
210146,210146,2,12,4,10.0,16.0,545,0,2015
210147,210147,2,4,3,1.0,16.0,661,0,2015
210148,210148,2,8,7,1.0,16.0,197,0,2015
210149,210149,2,23,1,-6.0,14.0,83,0,2015
210150,210150,2,20,5,1.0,14.0,507,0,2015
210151,210151,2,12,4,4.0,11.0,156,0,2015
210152,210152,2,17,2,-6.0,11.0,985,0,2015
210153,210153,2,1,7,12.0,10.0,533,0,2015
210154,210154,2,22,7,-1.0,17.0,528,0,2015
210155,210155,2,20,5,73.0,10.0,1984,1,2015
210156,210156,2,12,4,1.0,21.0,1400,0,2015
210157,210157,2,25,3,-7.0,55.0,1235,1,2015
210158,210158,2,23,1,0.0,11.0,2218,0,2015
210159,210159,2,4,3,-9.0,12.0,399,0,2015
210160,210160,2,4,3,-16.0,19.0,358,0,2015
210161,210161,2,5,4,15.0,10.0,196,0,2015
210162,210162,2,25,3,-5.0,9.0,1744,0,2015
210163,210163,2,20,5,8.0,24.0,1197,0,2015
210164,210164,2,16,1,25.0,10.0,600,1,2015
210165,210165,2,2,1,-4.0,14.0,883,0,2015
210166,210166,2,23,1,1.0,23.0,1250,0,2015
210167,210167,2,14,6,-7.0,18.0,205,0,2015
210168,210168,2,16,1,-2.0,49.0,1487,1,2015
210169,210169,2,21,6,-1.0,50.0,1185,1,2015
210170,210170,2,8,7,0.0,6.0,239,0,2015
210171,210171,2,19,4,-7.0,17.0,594,0,2015
210172,210172,2,5,4,0.0,7.0,446,0,2015
210173,210173,2,18,3,0.0,17.0,1055,0,2015
210174,210174,2,6,5,-9.0,9.0,862,0,2015
210175,210175,2,12,4,15.0,22.0,758,0,2015
210176,210176,2,20,5,1.0,13.0,936,0,2015
210177,210177,2,6,5,-4.0,13.0,954,0,2015
210178,210178,2,4,3,-3.0,10.0,816,0,2015
210179,210179,2,9,1,4.0,25.0,954,0,2015
210180,210180,2,18,3,10.0,9.0,2227,0,2015
210181,210181,2,8,7,-3.0,12.0,588,0,2015
210182,210182,2,12,4,-4.0,6.0,170,0,2015
210183,210183,2,26,4,-1.0,10.0,1107,0,2015
210184,210184,2,13,5,38.0,15.0,990,1,2015
210185,210185,2,20,5,-8.0,13.0,373,0,2015
210186,210186,2,4,3,-6.0,12.0,1514,1,2015
210187,210187,2,8,7,-1.0,24.0,707,0,2015
210188,210188,2,25,3,77.0,16.0,1379,1,2015
210189,210189,2,20,5,-3.0,11.0,599,0,2015
210190,210190,2,15,7,-1.0,9.0,442,0,2015
210191,210191,2,2,1,11.0,22.0,2583,1,2015
210192,210192,2,19,4,142.0,11.0,833,1,2015
210193,210193,2,4,3,-3.0,20.0,668,0,2015
210194,210194,2,16,1,27.0,73.0,642,1,2015
210195,210195,2,25,3,-1.0,13.0,696,0,2015
210196,210196,2,23,1,0.0,14.0,787,0,2015
210197,210197,2,10,2,-4.0,39.0,1127,0,2015
210198,210198,2,26,4,-4.0,23.0,828,0,2015
210199,210199,2,17,2,-4.0,13.0,2075,0,2015
210200,210200,2,10,2,-1.0,12.0,641,0,2015
210201,210201,2,9,1,-4.0,15.0,119,0,2015
210202,210202,2,17,2,2.0,16.0,441,0,2015
210203,210203,2,13,5,-1.0,20.0,945,0,2015
210204,210204,2,17,2,35.0,16.0,151,1,2015
210205,210205,2,16,1,-9.0,32.0,666,0,2015
210206,210206,2,24,2,29.0,11.0,547,1,2015
210207,210207,2,16,1,-6.0,10.0,1015,0,2015
210208,210208,2,18,3,-3.0,34.0,200,0,2015
210209,210209,2,22,7,10.0,15.0,883,1,2015
210210,210210,2,3,2,-1.0,6.0,304,0,2015
210211,210211,2,8,7,5.0,25.0,642,1,2015
210212,210212,2,19,4,-10.0,11.0,489,0,2015
210213,210213,2,22,7,32.0,9.0,761,1,2015
210214,210214,2,23,1,54.0,25.0,689,1,2015
210215,210215,2,3,2,25.0,27.0,925,1,2015
210216,210216,2,1,7,-1.0,12.0,516,0,2015
210217,210217,2,26,4,9.0,17.0,731,0,2015
210218,210218,2,3,2,57.0,25.0,2586,1,2015
210219,210219,2,14,6,-6.0,9.0,253,0,2015
210220,210220,2,10,2,-3.0,6.0,677,0,2015
210221,210221,2,26,4,-3.0,13.0,404,0,2015
210222,210222,2,15,7,-3.0,13.0,371,0,2015
210223,210223,2,27,5,11.0,11.0,1522,0,2015
210224,210224,2,17,2,36.0,18.0,515,1,2015
210225,210225,2,8,7,-4.0,10.0,402,0,2015
210226,210226,2,11,3,9.0,12.0,853,0,2015
210227,210227,2,3,2,-3.0,13.0,516,0,2015
210228,210228,2,18,3,-1.0,31.0,505,0,2015
210229,210229,2,22,7,67.0,17.0,441,1,2015
210230,210230,2,27,5,0.0,6.0,1105,0,2015
210231,210231,2,5,4,4.0,23.0,2133,0,2015
210232,210232,2,14,6,-3.0,11.0,327,0,2015
210233,210233,2,3,2,-6.0,16.0,1121,0,2015
210234,210234,2,11,3,-1.0,12.0,1157,0,2015
210235,210235,2,18,3,-4.0,15.0,612,0,2015
210236,210236,2,9,1,52.0,19.0,997,1,2015
210237,210237,2,4,3,9.0,44.0,804,1,2015
210238,210238,2,7,6,30.0,10.0,901,1,2015
210239,210239,2,17,2,-1.0,13.0,1598,0,2015
210240,210240,2,1,7,-6.0,12.0,395,0,2015
210241,210241,2,3,2,76.0,16.0,1620,1,2015
210242,210242,2,23,1,0.0,13.0,73,0,2015
210243,210243,2,14,6,5.0,10.0,277,0,2015
210244,210244,2,28,6,14.0,17.0,2072,0,2015
210245,210245,2,10,2,0.0,12.0,954,0,2015
210246,210246,2,5,4,9.0,16.0,1306,0,2015
210247,210247,2,25,3,17.0,13.0,516,0,2015
210248,210248,2,22,7,34.0,10.0,250,1,2015
210249,210249,2,21,6,-3.0,19.0,247,0,2015
210250,210250,2,13,5,-6.0,11.0,1069,0,2015
210251,210251,2,19,4,-7.0,15.0,1050,0,2015
210252,210252,2,3,2,-3.0,15.0,2174,1,2015
210253,210253,2,19,4,19.0,10.0,1235,0,2015
210254,210254,2,6,5,-5.0,25.0,427,0,2015
210255,210255,2,27,5,16.0,10.0,1726,0,2015
210256,210256,2,23,1,-6.0,16.0,447,0,2015
210257,210257,2,3,2,-3.0,15.0,931,1,2015
210258,210258,2,19,4,29.0,21.0,1092,0,2015
210259,210259,2,10,2,-3.0,8.0,605,0,2015
210260,210260,2,14,6,-2.0,15.0,544,0,2015
210261,210261,2,6,5,78.0,14.0,721,1,2015
210262,210262,2,20,5,-9.0,24.0,594,0,2015
210263,210263,2,1,7,-7.0,16.0,679,0,2015
210264,210264,2,7,6,-1.0,21.0,1773,0,2015
210265,210265,2,20,5,13.0,16.0,837,0,2015
210266,210266,2,21,6,0.0,16.0,907,0,2015
210267,210267,2,18,3,-8.0,26.0,114,0,2015
210268,210268,2,28,6,-1.0,16.0,666,0,2015
210269,210269,2,27,5,37.0,21.0,447,1,2015
210270,210270,2,6,5,-6.0,16.0,557,0,2015
210271,210271,2,11,3,-6.0,11.0,143,0,2015
210272,210272,2,3,2,-6.0,11.0,972,0,2015
210273,210273,2,28,6,0.0,15.0,67,0,2015
210274,210274,2,22,7,165.0,15.0,780,1,2015
210275,210275,2,9,1,-2.0,23.0,300,0,2015
210276,210276,2,16,1,-6.0,13.0,925,0,2015
210277,210277,2,7,6,0.0,18.0,777,0,2015
210278,210278,2,8,7,-4.0,24.0,404,0,2015
210279,210279,2,14,6,-1.0,15.0,867,0,2015
210280,210280,2,23,1,6.0,10.0,639,0,2015
210281,210281,2,17,2,33.0,13.0,967,1,2015
210282,210282,2,18,3,7.0,18.0,192,0,2015
210283,210283,2,22,7,-3.0,14.0,366,0,2015
210284,210284,2,6,5,-10.0,11.0,228,0,2015
210285,210285,2,22,7,-3.0,12.0,1205,1,2015
210286,210286,2,9,1,3.0,19.0,760,0,2015
210287,210287,2,3,2,27.0,16.0,299,1,2015
210288,210288,2,26,4,9.0,15.0,913,0,2015
210289,210289,2,5,4,3.0,10.0,583,0,2015
210290,210290,2,4,3,-1.0,29.0,332,0,2015
210291,210291,2,14,6,15.0,21.0,1379,1,2015
210292,210292,2,3,2,3.0,9.0,409,0,2015
210293,210293,2,10,2,-2.0,16.0,134,0,2015
210294,210294,2,5,4,-10.0,18.0,403,0,2015
210295,210295,2,23,1,2.0,14.0,1127,0,2015
210296,210296,2,15,7,-3.0,10.0,622,0,2015
210297,210297,2,13,5,10.0,10.0,1052,0,2015
210298,210298,2,13,5,15.0,10.0,594,0,2015
210299,210299,2,15,7,7.0,25.0,1007,1,2015
210300,210300,2,19,4,0.0,14.0,836,0,2015
210301,210301,2,10,2,-3.0,13.0,86,0,2015
210302,210302,2,8,7,-2.0,13.0,641,0,2015
210303,210303,2,2,1,3.0,17.0,331,0,2015
210304,210304,2,12,4,4.0,6.0,503,0,2015
210305,210305,2,7,6,0.0,14.0,888,0,2015
210306,210306,2,6,5,-5.0,10.0,157,0,2015
210307,210307,2,11,3,1.0,12.0,1009,0,2015
210308,210308,2,10,2,-3.0,40.0,282,1,2015
210309,210309,2,7,6,-7.0,8.0,719,0,2015
210310,210310,2,7,6,-7.0,14.0,978,0,2015
210311,210311,2,20,5,21.0,18.0,1012,0,2015
210312,210312,2,17,2,30.0,12.0,258,1,2015
210313,210313,2,6,5,-9.0,20.0,645,0,2015
210314,210314,2,23,1,20.0,43.0,888,1,2015
210315,210315,2,10,2,25.0,12.0,134,1,2015
210316,210316,2,6,5,-4.0,11.0,1121,0,2015
210317,210317,2,13,5,45.0,10.0,879,1,2015
210318,210318,2,4,3,-7.0,17.0,175,0,2015
210319,210319,2,2,1,3.0,10.0,829,0,2015
210320,210320,2,24,2,-3.0,12.0,550,0,2015
210321,210321,2,8,7,3.0,21.0,481,1,2015
210322,210322,2,5,4,18.0,14.0,480,1,2015
210323,210323,2,17,2,2.0,36.0,1145,0,2015
210324,210324,2,14,6,-6.0,13.0,956,0,2015
210325,210325,2,24,2,65.0,19.0,404,1,2015
210326,210326,2,14,6,-6.0,16.0,738,0,2015
210327,210327,2,25,3,6.0,11.0,314,0,2015
210328,210328,2,27,5,-1.0,12.0,304,0,2015
210329,210329,2,14,6,-11.0,16.0,164,0,2015
210330,210330,2,2,1,14.0,81.0,1069,1,2015
210331,210331,2,16,1,-9.0,14.0,763,0,2015
210332,210332,2,9,1,37.0,25.0,666,0,2015
